,Comparing Values With Incompatible Type Qualifiers,FB_TCVWITQ,CODE_SMELL,Major,
,Container Added To Itself,FB_ICATI,BUG,Critical,
,Dead Local Increment In Return,FB_UPF,CODE_SMELL,Major,
,Dead Store Due To Switch Fallthrough,FB_SDSDTSF,CODE_SMELL,Critical,
,Dead Store Due To Switch Fallthrough To Throw,FB_SDSDTSFTT,CODE_SMELL,Critical,
,Dead Store Of Class Literal,FB_DDSOCL,BUG,Critical,
,Doh,FB_DmD,CODE_SMELL,Major,
,Dont Define Equals For Enum,FB_EDDEFE,CODE_SMELL,Major,
,Exception Not Thrown,FB_RENT,BUG,Critical,
,Field Self Assignment,FB_SFSA,CODE_SMELL,Critical,
,Field Self Comparison,FB_SFSC,CODE_SMELL,Critical,
,Field Self Computation,FB_SaFSC,CODE_SMELL,Critical,
,Format String Bad Argument,FB_VFSBA,BUG,Critical,
,Format String Bad Conversion,FB_VFSBC,BUG,Critical,
,Format String Bad Conversion From Array,FB_VFSBCFA,CODE_SMELL,Major,
,Format String Expected Message Format Supplied,FB_VFSEMFS,CODE_SMELL,Major,
,Format String Extra Arguments Passed,FB_VFSEAP,CODE_SMELL,Major,
,Format String Illegal,FB_VFSI,BUG,Critical,
,Format String Missing Argument,FB_VFSMA,BUG,Critical,
,Format String No Previous Argument,FB_VFSNPA,BUG,Critical,
,Futile Attempt To Change Maxpool Size Of Scheduled Thread Pool Executor,FB_DFATCMSOSTPE,CODE_SMELL,Minor,
,Guaranteed Deref,FB_NGD,BUG,Blocker,
,Guaranteed Deref On Exception Path,FB_NGDOEP,BUG,Critical,
,Impossible Cast,FB_BIC,BUG,Blocker,
,Impossible Downcast,FB_BID,BUG,Blocker,
,Impossible Downcast Of Toarray,FB_CCEWTA,BUG,Blocker,TYPO: toArray
,Impossible Instanceof,FB_BcII,CODE_SMELL,Critical,
,Incompatible Array Compare,FB_EIAC,BUG,Blocker,
,Infinite Loop,FB_IIL,CODE_SMELL,Critical,
,Infinite Recursive Loop,FB_IIRL,BUG,Critical,
,Int 2 Long As Instant,FB_II2LAI,BUG,Major,
,Int Cast To Double Passed To Ceil,FB_IICTDPTC,BUG,Critical,
,Int Cast To Float Passed To Round,FB_IICTFPTR,BUG,Critical,
,Interrupted On Currentthread,FB_SIOC,CODE_SMELL,Critical,
,Interrupted On Unknownthread,FB_SIOU,BUG,Critical,
,Invoking Hashcode On Array,FB_DIHOA,CODE_SMELL,Critical,
,Invoking Tostring On Anonymous Array,FB_DITOAA,CODE_SMELL,Critical,
,Invoking Tostring On Array,FB_DITOA,CODE_SMELL,Critical,
,Ior,FB_BiI,BUG,Critical,
,Ior Of Signed Byte,FB_BIOSB,BUG,Critical,
,Lcase Hashcode,FB_SHMN,CODE_SMELL,Critical,
,Lcase Tostring,FB_NLT,CODE_SMELL,Major,
,Local Self Assignment Instead Of Field,FB_SLSAIOF,BUG,Major,
,Local Self Comparison,FB_SLSC,BUG,Critical,
,Local Self Computation,FB_SaLSC,CODE_SMELL,Critical,
,Long Bits To Double Invoked On Int,FB_DLBTDIOI,BUG,Critical,
,Math Using Float Precision,FB_FMUFP,CODE_SMELL,Critical,
,Maybe Source Value Reaches Always Sink,FB_TMSVRAS,BUG,Critical,
,Maybe Source Value Reaches Never Sink,FB_TMSVRNS,BUG,Critical,
,Method Constructor Confusion,FB_MWSNAEC,CODE_SMELL,Major,
,Method Masks Field,FB_MMMF,CODE_SMELL,Major,
,Method Must Be Private,FB_SMMBP,CODE_SMELL,Major,
,Missing Expected Warning,FB_FMEW,?,Info,
,Multiplying Result Of Irem,FB_IMROI,CODE_SMELL,Critical,
,Never Value Used Where Always Required,FB_TNVUWAR,CODE_SMELL,Critical,
,No Tests,FB_INT,CODE_SMELL,Critical,
,Nonnull Field Not Initialized In Constructor,FB_NNFNIIC,BUG,Critical,
,Nonnull Param Violation,FB_NNPV,BUG,Critical,
,Nonnull Return Violation,FB_NNRV,BUG,Critical,
,Null Arg,FB_ENA,CODE_SMELL,Critical,
,Null Field,FB_UNF,CODE_SMELL,Critical,
,Null Instanceof,FB_NNI,CODE_SMELL,Blocker,
,Null On Some Path,FB_NNOSP,CODE_SMELL,Critical,
,Null On Some Path Exception,FB_NNOSPE,BUG,Critical,
,Null Param Deref,FB_NNPD,BUG,Critical,
,Null Param Deref All Targets Dangerous,FB_NNPDATD,BUG,Critical,
,Null Param Deref Nonvirtual,FB_NNPDN,BUG,Critical,
,Optional Return Null,FB_NORN,CODE_SMELL,Major,
,Other No Object,FB_EONO,CODE_SMELL,Major,
,Other Use Object,FB_EOUO,CODE_SMELL,Major,
,Overriding Equals Not Symmetric,FB_EOENS,CODE_SMELL,Major,
,Overwritten Increment,FB_DOI,CODE_SMELL,Critical,
,Parameter Is Dead But Overwritten,FB_IPIDBO,CODE_SMELL,Critical,
,Possible Unintended Pattern,FB_RPUP,CODE_SMELL,Critical,
,Primitive Array Passed To Object Vararg,FB_VPAPTOV,CODE_SMELL,Critical,
,Questionable Boolean Assignment,FB_QQBA,CODE_SMELL,Critical,
,Read Resolve Is Static,FB_SRRIS,BUG,Major,
,Redundant Nullcheck Would Have Been A Npe,FB_RRNWHBAN,CODE_SMELL,Critical,
,Ref Comparison,FB_RRC,CODE_SMELL,Critical,
,Repeated Conditional Test,FB_RRCT,CODE_SMELL,Major,
,Return Value Ignored,FB_RRVI,BUG,Minor,
,Scheduled Thread Pool Executor With Zero Core Threads,FB_DSTPEWZCT,CODE_SMELL,Minor,
,Self Use Object,FB_ESUO,CODE_SMELL,Major,
,Setup No Super,FB_ISNS,BUG,Critical,
,Signature Declares Hashing Of Unhashable Class,FB_HSDHOUC,CODE_SMELL,Critical,
,Signed Check High Bit,FB_BSCHB,BUG,Critical,
,Store Into Nonnull Field,FB_NSINF,BUG,Critical,
,Suite Not Static,FB_JUSS,CODE_SMELL,Critical,
,Superfluous Instanceof,FB_SSI,CODE_SMELL,Critical,
,Teardown No Super,FB_ITNS,BUG,Critical,
,Test If Equal To Not A Number,FB_BC,BUG,Critical,
,Threadlocal Deadly Embrace,FB_STDE,BUG,Major,
,Unboxed And Coerced For Ternary Operator,FB_BUACFTO,CODE_SMELL,Major,
,Uncallable Method Of Anonymous Class,FB_UUMOAC,CODE_SMELL,Critical,
,Unexpected Warning,FB_FUW,?,Info,
,Uninit Read,FB_UUR,CODE_SMELL,Major,
,Uninit Read Called From Super Constructor,FB_UURCFSC,CODE_SMELL,Major,
,Unknown Value Used Where Always Strictly Required,FB_TUVUWASR,BUG,Major,
,Unrelated Class And Interface,FB_EUCAI,CODE_SMELL,Critical,
,Unrelated Interfaces,FB_EUI,CODE_SMELL,Critical,
,Unrelated Types,FB_GUT,CODE_SMELL,Critical,
,Unrelated Types Using Pointer Equality,FB_EUTUPE,CODE_SMELL,Critical,
,Unwritten Field,FB_UwUF,CODE_SMELL,Minor,
,Use Of Unhashable Class,FB_HUOUC,BUG,Critical,
,Vacuous Call To Easymock Method,FB_DVCTEM,CODE_SMELL,Critical,
,Vacuous Self Collection Call,FB_DVSCC,CODE_SMELL,Critical,
,Very Confusing,FB_NVC,CODE_SMELL,Major,SAME as: FB_NVCI
,Wrong Package,FB_NWP,BUG,Major,SAME as: FB_NWPI
Dodgy Code Rules,Ambiguous Invocation Of Inherited Or Outer Method,FB_IAIOIOOM,CODE_SMELL,Major,
,Average Computation Could Overflow,FB_IACCO,CODE_SMELL,Critical,
,Bad Cast To Abstract Collection,FB_BBCTAC,CODE_SMELL,Major,
,Bad Cast To Concrete Collection,FB_BBCTCC,CODE_SMELL,Critical,
,Bad Check For Odd,FB_IBCFO,CODE_SMELL,Critical,
,Bad Rem By 1,FB_IBRB1,CODE_SMELL,Critical,
,Catch Exception,FB_RCE,CODE_SMELL,Major,
,Check For Positive Indexof,FB_RCFPI,CODE_SMELL,Minor,
,Confused Inheritance,FB_APFIFC,CODE_SMELL,Minor,
,Dangerous Non Short Circuit,FB_NDNSC,CODE_SMELL,Critical,
,Dead Local Store,FB_DDLS,CODE_SMELL,Critical,
,Dead Local Store In Return,FB_DDLSIR,CODE_SMELL,Critical,
,Dead Local Store Of Null,FB_DDLSON,CODE_SMELL,Critical,
,Dead Local Store Shadows Field,FB_DDLSSF,CODE_SMELL,Major,
,Dereference Of Readline Value,FB_NDORV,BUG,Critical,
,Doesnt Override Equals,FB_EDOE,CODE_SMELL,Critical,
,Dont Just Null Check Readline,FB_RDJNCR,CODE_SMELL,Major,
,Duplicate Branches,FB_DDB,CODE_SMELL,Critical,
,Duplicate Switch Clauses,FB_DDSC,CODE_SMELL,Critical,
,Explicit Unknown Source Value Reaches Always Sink,FB_TEUSVRAS,BUG,Critical,
,Explicit Unknown Source Value Reaches Never Sink,FB_TEUSVRNS,BUG,Critical,
,Field Double Assignment,FB_SFDA,CODE_SMELL,Critical,
,Field Not Initialized In Constructor,FB_UFNIIC,CODE_SMELL,Minor,
,Floating Point Equality,FB_FFPE,CODE_SMELL,Critical,
,Format String Bad Conversion To Boolean,FB_VFSBCTB,CODE_SMELL,Major,
,Hardcoded Absolute Filename,FB_DHAF,BUG,Critical,
,Idiv Cast To Double,FB_IICTD,CODE_SMELL,Critical,
,Immediate Dereference Of Readline,FB_NIDOR,CODE_SMELL,Critical,
,Init Circularity,FB_IIC,?,Critical,
,Integer Multiply Cast To Long,FB_IIMCTL,CODE_SMELL,Critical,
,Load Of Known Null Value,FB_NLOKNV,CODE_SMELL,Critical,
,Local Double Assignment,FB_SLDA,CODE_SMELL,Critical,
,Local Self Assignment,FB_SLSA,CODE_SMELL,Critical,
,Method Parameter Tightens Annotation,FB_NMPTA,BUG,Major,
,Method Return Relaxing Annotation,FB_NMRRA,BUG,Major,
,Non Short Circuit,FB_NNSC,CODE_SMELL,Major,
,Nonserializable Object Written,FB_DNOW,BUG,Critical,
,Null On Some Path From Return Value,FB_NNOSPFRV,BUG,Critical,
,Null On Some Path Might Be Infeasible,FB_NNOSPMBI,BUG,Critical,
,Parameter Must Be Nonnull But Marked As Nullable,FB_NPMBNBMAN,CODE_SMELL,Critical,
,Prefer Zero Length Arrays,FB_PPZLA,CODE_SMELL,Major,
,Private Read Resolve Not Inherited,FB_SPRRNI,CODE_SMELL,Major,
,Public Semaphores,FB_PPS,CODE_SMELL,Critical,
,Questionable For Loop,FB_QQFL,CODE_SMELL,Critical,
,Questionable Unsigned Right Shift,FB_IQURS,CODE_SMELL,Critical,
,Redundant Comparison Of Null And Nonnull Value,FB_RRCONANV,CODE_SMELL,Critical,
,Redundant Comparison Two Null Values,FB_RRCTNV,CODE_SMELL,Critical,
,Redundant Interfaces,FB_RRI,CODE_SMELL,Major,
,Redundant Nullcheck Of Nonnull Value,FB_RRNONV,CODE_SMELL,Critical,
,Redundant Nullcheck Of Null Value,FB_RcRNONV,CODE_SMELL,Critical,
,Rem Of Hashcode,FB_RROH,CODE_SMELL,Critical,
,Rem Of Random Int,FB_RRORI,CODE_SMELL,Critical,
,Return Value Ignored Inferred,FB_RRVII,CODE_SMELL,Minor,
,Suspect Servlet Instance Field,FB_MSSIF,CODE_SMELL,Critical,
,Suspect Struts Instance Field,FB_MtSSIF,CODE_SMELL,Critical,
,Switch Fallthrough,FB_MBIS,CODE_SMELL,Critical,
,Switch No Default,FB_DLNLISS,CODE_SMELL,Major,
,Thread Passed Where Runnable Expected,FB_DNUT,CODE_SMELL,Major,
,Transient Field Of Nonserializable Class,FB_STFONC,CODE_SMELL,Major,
,Unconfirmed Cast,FB_BUC,CODE_SMELL,Critical,
,Unconfirmed Cast Of Return Value,FB_BUCORV,CODE_SMELL,Critical,
,Unread Public Or Protected Field,FB_UUPOPF,CODE_SMELL,Info,
,Unsupported Method,FB_DUM,BUG,Major,
,Unused Public Or Protected Field,FB_UuUPOPF,CODE_SMELL,Info,
,Unusual,FB_EU,CODE_SMELL,Minor,
,Unwritten Public Or Protected Field,FB_UwUPOPF,CODE_SMELL,Minor,
,Useless Control Flow,FB_UUCF,CODE_SMELL,Critical,
,Useless Control Flow Next Line,FB_UUCFNL,CODE_SMELL,Critical,
,Useless Substring,FB_DUS,CODE_SMELL,Critical,
,Vacuous Bit Operation,FB_IVBO,CODE_SMELL,Critical,
,Vacuous Comparison,FB_IVC,CODE_SMELL,Critical,
,Vacuous Instanceof,FB_BVI,CODE_SMELL,Critical,
,Write To Static From Instance Method,FB_SWTSFIM,CODE_SMELL,Critical,
,Xml Factory Bypass,FB_XXFB,CODE_SMELL,Critical,
Internationalization Rules,Convert Case,FB_ULWCC,CODE_SMELL,Info,
,Default Encoding,FB_DDE,CODE_SMELL,Major,
Multithreaded Correctness Rules,Await Not In Loop,FB_WANIL,CODE_SMELL,Critical,
,Doublecheck,FB_DCL,BUG,Major,
,Empty Sync,FB_ESB,CODE_SMELL,Major,
,Field Not Guarded,FB_IFNG,BUG,Critical,
,Inconsistent Sync,FB_IIS,CODE_SMELL,Critical,
,Invoke On Static Calendar Instance,FB_SIOSCI,BUG,Critical,
,Invoke On Static Date Format Instance,FB_SIOSDFI,BUG,Critical,
,Invoke Run,FB_DCTR,CODE_SMELL,Major,
,Jsr166 Calling Wait Rather Than Await,FB_JJCWRTA,CODE_SMELL,Major,
,Jsr166 Lock Monitorenter,FB_JJLM,CODE_SMELL,Critical,
,Jsr166 Utilconcurrent Monitorenter,FB_JJUM,CODE_SMELL,Major,
,Lazy Init Static,FB_LLIS,BUG,Critical,
,Lazy Init Update Static,FB_LLIUS,BUG,Critical,
,Mismatched Notify,FB_MMN,BUG,Critical,
,Mismatched Wait,FB_MMW,BUG,Critical,
,Monitor Wait On Condition,FB_DMWOC,CODE_SMELL,Major,
,Mutable Servlet Field,FB_MMSF,CODE_SMELL,Major,
,Naked Notify,FB_NNN,CODE_SMELL,Critical,
,Not In Loop,FB_WNIL,CODE_SMELL,Critical,
,Notify Not Notifyall,FB_NNNN,BUG,Critical,
,Operation Sequence On Concurrent Abstraction,FB_AOSOCA,BUG,Major,
,Readobject Sync,FB_RRS,CODE_SMELL,Critical,
,Return Value Of Putifabsent Ignored,FB_RRVOPI,CODE_SMELL,Major,
,Sleep With Lock Held,FB_SSWLH,CODE_SMELL,Critical,
,Spin On Field,FB_SSOF,BUG,Major,
,Start In Ctor,FB_SSIC,BUG,Critical,
,Static Calendar Instance,FB_SSCI,BUG,Critical,
,Static Simple Date Format Instance,FB_SSSDFI,BUG,Critical,
,Sync And Null Check Field,FB_NSANCF,BUG,Major,
,Sync On Field To Guard Changing That Field,FB_MSOFTGCTF,CODE_SMELL,Major,
,Sync On Updated Field,FB_MSOUF,CODE_SMELL,Major,
,Sync Set Unsync Get,FB_USSUG,BUG,Major,
,Synchronization On Boolean,FB_DSOB,BUG,Critical,
,Synchronization On Boxed Primitive,FB_DSOBP,BUG,Critical,
,Synchronization On Shared Constant,FB_DSOSC,BUG,Critical,
,Synchronization On Unshared Boxed Primitive,FB_DSOUBP,BUG,Critical,
,Two Lock Wait,FB_TTLW,BUG,Major,
,Uncond Wait,FB_UUW,CODE_SMELL,Major,
,Unreleased Lock,FB_UUL,BUG,Critical,
,Unreleased Lock Exception Path,FB_UULEP,BUG,Critical,
,Useless Thread,FB_DUT,CODE_SMELL,Major,
,Using Getclass Rather Than Class Literal,FB_WUGRTCL,CODE_SMELL,Critical,
,Volatile Increment,FB_VVI,BUG,Critical,
,Volatile Reference To Array,FB_VVRTA,BUG,Major,
,Writeobject Sync,FB_WWS,BUG,Critical,
Optimization Rules,Blocking Methods On Url,FB_DBMOU,BUG,Blocker,
,Boolean Ctor,FB_DBC,CODE_SMELL,Major,
,Boxed Primitive For Parsing,FB_DBPFP,CODE_SMELL,Major,
,Boxed Primitive Tostring,FB_DBPT,CODE_SMELL,Major,
,Boxing Immediately Unboxed,FB_BBIU,BUG,Major,
,Boxing Immediately Unboxed To Perform Coercion,FB_BBIUTPC,BUG,Major,
,Collection Of Urls,FB_DCOU,BUG,Blocker,
,Fp Number Ctor,FB_DFNC,CODE_SMELL,Major,
,Gc,FB_DNCGCE,CODE_SMELL,Major,
,Huge Shared String Constant,FB_HHSSC,BUG,Critical,
,Inefficient Index Of,FB_IIIO,CODE_SMELL,Major,
,Inefficient Last Index Of,FB_IILIO,CODE_SMELL,Major,
,Inefficient To Array,FB_OTAC,CODE_SMELL,Critical,
,Inner Should Be Static,FB_SISBS,BUG,Major,
,Inner Should Be Static Anon,FB_SISBSA,BUG,Major,
,Inner Should Be Static Needs This,FB_SISBSNT,BUG,Major,
,New For Getclass,FB_ITGC,CODE_SMELL,Major,
,Nextint Via Nextdouble,FB_DNVN,CODE_SMELL,Major,
,Number Ctor,FB_UWOC,BUG,Critical,
,Should Be Static,FB_SSBS,CODE_SMELL,Major,
,String Ctor,FB_DSC,CODE_SMELL,Major,
,String Tostring,FB_STS,CODE_SMELL,Info,
,String Void Ctor,FB_DSVC,CODE_SMELL,Major,
,Unboxing Immediately Reboxed,FB_BUIR,BUG,Major,
,Uncalled Private Method,FB_UUPM,BUG,Critical,
,Unnecessary Math,FB_UUM,BUG,Critical,
,Unread Field,FB_UUF,CODE_SMELL,Major,
,Unused Field,FB_UuUF,CODE_SMELL,Major,
,Use Stringbuffer Concatenation,FB_USBFSA,BUG,Critical,
,Wrong Map Iterator,FB_WWMI,BUG,Critical,
Security Code Guideline Rules,Cannot Be Final,FB_MCBF,VULNERABILITY,Major,
,Create Classloader Inside Do Privileged,FB_DCCIDP,VULNERABILITY,Major,
,Do Inside Do Privileged,FB_DDIDP,VULNERABILITY,Major,
,Expose Rep,FB_MRIA,VULNERABILITY,Critical,
,Expose Rep2,FB_EiER,VULNERABILITY,Major,
,Expose Static Rep2,FB_EESR,VULNERABILITY,Major,
,Final Pkgprotect,FB_MFP,VULNERABILITY,Major,
,Mutable Array,FB_MMA,VULNERABILITY,Major,
,Mutable Hashtable,FB_MMH,VULNERABILITY,Major,
,Ooi Pkgprotect,FB_MOP,VULNERABILITY,Major,
,Pkgprotect,FB_MP,VULNERABILITY,Major,
,Public Should Be Protected,FB_FSBP,VULNERABILITY,Major,
,Should Be Final,FB_MSBF,VULNERABILITY,Major,
,Should Be Refactored To Be Final,FB_MSBRTBF,VULNERABILITY,Major,
Vulnerability Rules,Absolute Path Traversal,FB_PAPT,VULNERABILITY,Major,
,Constant Db Password,FB_DCDP,VULNERABILITY,Blocker,
,Empty Db Password,FB_DEDP,VULNERABILITY,Critical,
,Nonconstant String Passed To Execute,FB_SNSPTE,VULNERABILITY,Critical,
,Prepared Statement Generated From Nonconstant String,FB_SPSGFNS,VULNERABILITY,Critical,
,Relative Path Traversal,FB_PRPT,VULNERABILITY,Major,
,Request Parameter To Cookie,FB_HRPTC,VULNERABILITY,Major,
,Request Parameter To Http Header,FB_HRPTHH,VULNERABILITY,Major,
,Request Parameter To Jsp Writer,FB_XRPTJW,VULNERABILITY,Critical,
,Request Parameter To Send Error,FB_XRPTSE,VULNERABILITY,Critical,
,Request Parameter To Servlet Writer,FB_XRPTSW,VULNERABILITY,Critical,
